fecha;hora;ad_name;ad_set_name;campanya;impresiones;clics;leads;inversion
2019-03-27;2;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Marzo19_Usuaria;Tratamiento_LeadAds_Marzo19;6;0;0;0.09
2019-03-29;0;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Marzo19_Usuaria;Tratamiento_LeadAds_Marzo19;38;0;0;0.6
2019-03-29;14;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Marzo19_Usuaria;Tratamiento_LeadAds_Marzo19;9;0;0;0.05
2019-03-24;12;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Marzo19_Usuaria;Tratamiento_LeadAds_Marzo19;28;0;0;0.31
2019-03-27;22;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Marzo19_Usuaria;Tratamiento_LeadAds_Marzo19;133;0;0;1.3
2019-03-22;9;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Marzo19_Usuaria;Tratamiento_LeadAds_Marzo19;21;0;0;0.45
2019-03-28;14;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Marzo19_Usuaria;Tratamiento_LeadAds_Marzo19;62;0;0;0.68
2019-03-21;11;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Marzo19_Usuaria;Tratamiento_LeadAds_Marzo19;23;0;0;0.31
2019-03-26;13;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Marzo19_Usuaria;Tratamiento_LeadAds_Marzo19;8;0;0;0.11
2019-03-25;3;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Marzo19_Usuaria;Tratamiento_LeadAds_Marzo19;4;0;0;0.04
2019-03-26;8;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Marzo19_Usuaria;Tratamiento_LeadAds_Marzo19;7;0;0;0.11
2019-03-30;2;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Marzo19_Usuaria;Tratamiento_LeadAds_Marzo19;2;0;0;0.04
2019-03-27;3;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Marzo19_Usuaria;Tratamiento_LeadAds_Marzo19;1;0;0;0
2019-03-23;12;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Marzo19_Usuaria;Tratamiento_LeadAds_Marzo19;11;0;0;0.73
2019-05-03;1;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Mayo19_Usuaria;Tratamiento_LeadAds_Mayo19;99;1;0;0.8
2019-05-02;16;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Mayo19_Usuaria;Tratamiento_LeadAds_Mayo19;450;2;0;5.01
2019-05-06;14;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Mayo19_Usuaria;Tratamiento_LeadAds_Mayo19;469;2;0;3.54
2019-05-05;19;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Mayo19_Usuaria;Tratamiento_LeadAds_Mayo19;143;3;0;1.29
2019-05-01;13;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Mayo19_Usuaria;Tratamiento_LeadAds_Mayo19;294;1;0;2.48
2019-05-03;8;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Mayo19_Usuaria;Tratamiento_LeadAds_Mayo19;223;1;0;1.95
2019-05-03;15;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Mayo19_Usuaria;Tratamiento_LeadAds_Mayo19;142;1;0;1.56
2019-05-06;0;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Mayo19_Usuaria;Tratamiento_LeadAds_Mayo19;204;1;0;1.65
2019-05-04;12;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Mayo19_Usuaria;Tratamiento_LeadAds_Mayo19;91;2;0;0.95
2019-05-01;9;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Mayo19_Usuaria;Tratamiento_LeadAds_Mayo19;175;3;0;1.38
2019-05-07;15;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Mayo19_Usuaria;Tratamiento_LeadAds_Mayo19;5;1;0;0.03
2019-05-06;13;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Mayo19_Usuaria;Tratamiento_LeadAds_Mayo19;421;5;0;3.59
2019-05-02;17;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Mayo19_Usuaria;Tratamiento_LeadAds_Mayo19;370;2;0;3.81
2019-05-07;19;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Mayo19_Usuaria;Tratamiento_LeadAds_Mayo19;58;1;0;0.66
2019-05-01;23;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Mayo19_Usuaria;Tratamiento_LeadAds_Mayo19;356;3;0;3.03
2019-05-05;21;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Mayo19_Usuaria;Tratamiento_LeadAds_Mayo19;274;2;0;2.5
2019-05-02;13;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Mayo19_Usuaria;Tratamiento_LeadAds_Mayo19;385;4;0;4.51
2019-05-01;20;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Mayo19_Usuaria;Tratamiento_LeadAds_Mayo19;162;3;0;1.06
2019-05-06;19;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Mayo19_Usuaria;Tratamiento_LeadAds_Mayo19;64;2;0;0.85
2019-05-06;12;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Mayo19_Usuaria;Tratamiento_LeadAds_Mayo19;240;1;0;1.64
2019-05-07;7;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Mayo19_Usuaria;Tratamiento_LeadAds_Mayo19;76;2;0;0.56
2019-05-01;21;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Mayo19_Usuaria;Tratamiento_LeadAds_Mayo19;385;1;0;2.59
2019-05-02;23;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Mayo19_Usuaria;Tratamiento_LeadAds_Mayo19;416;1;0;3.95
2019-05-16;23;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Mayo19_Usuaria;Tratamiento_LeadAds_Mayo19;17;1;0;0.38
2019-05-05;20;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Mayo19_Usuaria;Tratamiento_LeadAds_Mayo19;175;4;0;1.3
2019-05-06;7;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Mayo19_Usuaria;Tratamiento_LeadAds_Mayo19;90;2;0;1.23
2019-05-01;7;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Mayo19_Usuaria;Tratamiento_LeadAds_Mayo19;125;1;0;0.9
2019-05-06;2;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Mayo19_Usuaria;Tratamiento_LeadAds_Mayo19;35;1;0;0.31
2019-05-04;16;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Mayo19_Usuaria;Tratamiento_LeadAds_Mayo19;114;2;0;1.11
2019-05-01;17;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Mayo19_Usuaria;Tratamiento_LeadAds_Mayo19;204;5;1;1.95
2019-05-01;18;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Mayo19_Usuaria;Tratamiento_LeadAds_Mayo19;116;2;0;0.96
2019-05-05;16;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Mayo19_Usuaria;Tratamiento_LeadAds_Mayo19;259;3;0;2.26
2019-05-06;8;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Mayo19_Usuaria;Tratamiento_LeadAds_Mayo19;97;1;0;0.81
2019-05-02;12;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Mayo19_Usuaria;Tratamiento_LeadAds_Mayo19;252;7;0;2.68
2019-05-03;0;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Mayo19_Usuaria;Tratamiento_LeadAds_Mayo19;395;2;0;3.25
2019-05-04;8;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Mayo19_Usuaria;Tratamiento_LeadAds_Mayo19;50;1;0;0.79
2019-05-04;14;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Mayo19_Usuaria;Tratamiento_LeadAds_Mayo19;79;2;0;0.79
2019-05-08;21;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Mayo19_Usuaria;Tratamiento_LeadAds_Mayo19;11;1;0;0.08
2019-05-01;14;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Mayo19_Usuaria;Tratamiento_LeadAds_Mayo19;309;4;0;2.71
2019-05-05;8;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Mayo19_Usuaria;Tratamiento_LeadAds_Mayo19;53;1;0;0.54
2019-05-06;17;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Mayo19_Usuaria;Tratamiento_LeadAds_Mayo19;28;2;0;0.28
2019-05-02;10;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Mayo19_Usuaria;Tratamiento_LeadAds_Mayo19;59;1;0;0.54
2019-05-05;23;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Mayo19_Usuaria;Tratamiento_LeadAds_Mayo19;218;5;1;2.01
2019-05-03;22;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Mayo19_Usuaria;Tratamiento_LeadAds_Mayo19;187;2;0;1.66
2019-04-18;12;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;159;2;0;1.37
2019-04-11;20;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;156;4;0;1.43
2019-04-05;0;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;24;2;0;0.24
2019-04-23;8;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;244;5;0;1.58
2019-04-03;17;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;112;1;0;0.86
2019-04-29;20;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;549;3;0;4.81
2019-04-29;9;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;175;1;0;1.79
2019-04-04;12;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;26;1;0;0.2
2019-04-25;8;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;322;2;0;2.66
2019-04-15;9;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;89;1;0;0.76
2019-04-12;17;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;97;2;0;1.3
2019-04-20;22;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;376;3;0;3.21
2019-04-25;3;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;45;1;0;0.45
2019-04-27;14;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;163;4;1;1.86
2019-04-15;0;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;215;1;0;2.36
2019-04-24;4;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;90;1;0;0.76
2019-04-12;2;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;25;1;0;0.29
2019-04-16;2;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;79;1;0;0.63
2019-04-17;12;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;153;2;0;1.61
2019-04-17;9;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;234;1;0;2.1
2019-04-29;15;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;953;9;0;8.21
2019-04-04;13;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;23;1;0;0.25
2019-04-14;11;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;211;4;0;2.11
2019-04-13;17;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;119;2;0;1.16
2019-04-18;1;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;154;1;0;1.6
2019-04-21;11;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;156;1;0;1.53
2019-04-26;0;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;427;6;0;4.18
2019-04-24;0;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;215;1;0;2.35
2019-04-02;7;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;34;1;0;0.51
2019-04-27;12;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;105;1;0;1.16
2019-04-02;23;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;54;1;0;0.6
2019-04-25;7;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;258;3;0;2.41
2019-04-23;4;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;45;2;0;0.36
2019-04-22;13;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;114;1;0;1.04
2019-04-14;19;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;482;5;0;4.1
2019-04-05;10;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;104;1;0;1.04
2019-04-20;12;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;75;3;0;0.7
2019-04-12;21;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;116;1;0;1.26
2019-04-20;16;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;118;2;0;1.26
2019-04-18;13;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;163;2;0;1.55
2019-04-28;22;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;719;4;0;6.16
2019-04-08;22;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;133;2;0;1.03
2019-04-05;15;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;15;1;0;0.14
2019-04-03;0;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;72;1;0;0.95
2019-04-11;4;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;17;1;0;0.11
2019-04-11;22;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;104;2;0;1.16
2019-04-28;2;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;26;2;0;0.29
2019-04-28;23;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;285;2;0;2.58
2019-04-25;15;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;466;4;0;5.09
2019-04-14;8;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;129;3;1;1.11
2019-04-26;20;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;148;3;0;1.86
2019-04-17;13;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;207;2;0;1.7
2019-04-21;2;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;51;1;0;0.43
2019-04-20;9;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;40;1;0;0.38
2019-04-15;14;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;159;1;0;1.68
2019-04-19;16;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;178;2;0;1.61
2019-04-14;6;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;29;1;0;0.33
2019-04-20;19;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;142;4;0;1.38
2019-04-24;13;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;318;3;0;3.11
2019-04-22;2;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;61;2;0;0.44
2019-04-04;21;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;92;2;0;1.03
2019-04-23;9;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;244;2;0;1.98
2019-04-24;11;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;206;1;0;2.18
2019-04-24;7;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;252;1;0;2.11
2019-04-20;10;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;51;4;0;0.48
2019-04-24;9;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;184;2;0;1.25
2019-04-03;13;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;41;1;0;0.39
2019-04-23;1;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;118;3;1;0.83
2019-04-12;15;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;59;2;0;0.51
2019-04-16;21;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;244;4;0;2.11
2019-04-25;6;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;125;1;0;1.14
2019-04-18;10;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;137;4;1;1.24
2019-04-14;12;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;86;2;0;0.95
2019-04-18;9;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;119;3;1;0.95
2019-04-08;23;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;58;1;0;0.45
2019-04-13;0;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;104;1;0;0.94
2019-04-23;14;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;135;2;0;1.09
2019-04-04;10;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;23;1;0;0.29
2019-04-23;12;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;184;1;0;1.44
2019-04-08;21;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;126;1;0;1.11
2019-04-19;20;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;94;1;0;0.73
2019-04-23;0;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;263;3;1;2.25
2019-04-18;20;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;166;1;0;1.2
2019-04-17;6;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;106;1;0;0.73
2019-04-24;15;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;505;2;0;5.04
2019-04-19;6;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;18;1;0;0.15
2019-04-13;14;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;145;3;0;1.6
2019-04-12;18;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;86;1;0;0.64
2019-04-11;11;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;102;5;0;1.01
2019-04-16;7;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;140;3;0;0.98
2019-04-16;11;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;224;4;0;1.91
2019-04-23;16;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;251;1;0;2
2019-04-18;11;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;135;3;0;1.07
2019-04-27;8;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;113;1;0;1.2
2019-04-10;22;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;122;1;0;1.11
2019-04-21;21;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;677;2;0;4.15
2019-04-30;17;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;282;3;0;2.83
2019-04-17;11;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;156;1;0;1.73
2019-04-28;0;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;119;1;0;1.04
2019-04-28;7;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;33;3;1;0.48
2019-04-12;22;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;141;2;0;1.24
2019-04-26;17;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;147;2;0;1.34
2019-04-09;21;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;25;2;0;0.24
2019-04-16;14;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;296;1;0;2.61
2019-04-30;23;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;511;1;0;4.49
2019-04-18;22;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;262;4;0;2.27
2019-04-26;6;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;44;1;0;0.55
2019-04-29;17;Marca_Ene19_Usuaria_Anuncio3;Tratamiento_LeadAds_Abril19_Usuaria;Tratamiento_LeadAds_Abril19;636;3;0;5.7
