fecha_hora_minuto;campanya;cadena;franja;creatividad;duracion;posicion;grps_ad16;inversion
2019/04/04 11:12:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 10s;10;P5;0.02;9.94
2019/04/04 09:57:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;PROMOCION 10s;10;UL;0;0
2019/04/04 10:12:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 10s;10;P4;0.01;5.87
2019/04/04 11:41:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 20s;20;P1;0.01;9.04
2019/04/04 10:32:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 20s;20;P2;0.04;29.19
2019/04/04 12:44:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 10s;10;X;0.01;2.71
2019/04/04 10:12:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 10s;10;UL;0;0
2019/04/04 12:25:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 10s;10;X;0;0
2019/04/04 12:54:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 20s;20;PU;0.01;9.04
2019/04/04 13:08:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 20s;20;PU;0;0
2019/04/04 13:56:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 20s;20;P2;0.01;3.48
2019/04/04 09:05:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 20s;20;P4;0;0
2019/04/04 11:46:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;PROMOCION 10s;10;P5;0.03;11.75
2019/04/04 10:50:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 10s;10;P4;0;0
2019/04/04 11:23:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 10s;10;X;0.01;5.87
2019/04/04 12:21:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;PROMOCION 10s;10;X;0.01;9.04
2019/04/04 12:57:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 20s;20;X;0.02;23.63
2019/04/04 10:24:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 20s;20;P3;0;0
2019/04/04 13:54:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 20s;20;P3;0;0
2019/04/04 09:48:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;PROMOCION 10s;10;X;0;0
2019/04/08 10:09:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;PROMOCION 10s;10;P4;0.01;2.26
2019/04/08 13:29:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 20s;20;P1;0.04;26.41
2019/04/08 10:08:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;PROMOCION 10s;10;P2;0;0
2019/04/08 10:05:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 20s;20;P6;0;0
2019/04/08 11:49:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 10s;10;P2;0.02;7.23
2019/04/08 10:26:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 10s;10;P3;0.02;7.23
2019/04/08 13:40:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 20s;20;X;0;4.17
2019/04/08 09:29:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 20s;20;P6;0;0
2019/04/08 12:37:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 10s;10;X;0.12;51.95
2019/04/08 13:59:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 10s;10;X;0.02;8.13
2019/04/08 10:25:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 20s;20;P5;0.02;11.82
2019/04/08 13:27:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 20s;20;X;0;0
2019/04/08 09:45:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 10s;10;X;0;2.26
2019/04/08 10:07:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 20s;20;P3;0.13;111.13
2019/04/09 09:57:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 10s;10;X;0;0
2019/04/09 13:08:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 10s;10;X;0.06;25.3
2019/04/09 10:43:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 20s;20;P4;0.09;61.16
2019/04/09 12:39:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;PROMOCION 10s;10;UL;0.01;5.42
2019/04/09 12:55:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 20s;20;UL;0.04;27.8
2019/04/09 11:55:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 10s;10;P3;0.02;7.23
2019/04/09 09:27:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 10s;10;P6;0.01;2.71
2019/04/09 12:00:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;PROMOCION 10s;10;X;0;0
2019/04/09 13:24:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 20s;20;X;0;0
2019/04/09 09:49:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 20s;20;X;0;0
2019/04/09 13:49:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 10s;10;X;0.01;2.71
2019/04/09 10:01:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 10s;10;P5;0.04;17.62
2019/04/09 11:29:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 20s;20;P6;0.08;52.13
2019/04/09 13:10:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;PROMOCION 10s;10;X;0.06;27.11
2019/04/09 13:17:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;PROMOCION 10s;10;P1;0.16;67.31
2019/04/09 09:22:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 10s;10;X;0;0
2019/04/09 11:24:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 20s;20;P4;0;0
2019/04/09 11:47:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 10s;10;P6;0;0
2019/04/09 12:55:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 10s;10;P3;0.01;2.71
2019/04/10 13:17:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;PROMOCION 10s;10;P3;0.04;16.26
2019/04/10 11:40:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 10s;10;X;0.02;10.39
2019/04/10 10:21:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 10s;10;P3;0.04;21.68
2019/04/10 11:04:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 10s;10;X;0.02;10.39
2019/04/10 11:04:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 10s;10;X;0.02;15.36
2019/04/10 12:35:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 10s;10;X;0.01;4.52
2019/04/10 13:39:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;PROMOCION 10s;10;P2;0.24;102.55
2019/04/10 11:22:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 10s;10;X;0;0
2019/04/10 11:55:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 10s;10;P4;0.01;5.42
2019/04/10 08:53:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 10s;10;P1;0;0
2019/04/10 11:38:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 10s;10;P2;0;0
2019/04/10 10:08:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;PROMOCION 10s;10;X;0;0
2019/04/10 11:46:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 10s;10;P6;0;0
2019/04/11 11:10:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 20s;20;P2;0.07;58.73
2019/04/11 10:16:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 10s;10;P1;0;0
2019/04/11 10:41:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 20s;20;P2;0;0
2019/04/11 10:00:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 20s;20;UL;0.02;15.99
2019/04/11 13:17:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;PROMOCION 10s;10;P2;0.02;10.39
2019/04/11 13:25:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;PROMOCION 10s;10;P3;0.02;6.33
2019/04/11 13:38:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 20s;20;P3;0.03;24.33
2019/04/11 12:06:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 20s;20;X;0.01;3.48
2019/04/11 12:56:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;PROMOCION 10s;10;X;0;0
2019/04/11 13:16:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 20s;20;P4;0;0
2019/04/11 13:47:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 20s;20;P6;0;0
2019/04/11 11:09:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;PROMOCION 10s;10;P2;0;0
2019/04/11 11:39:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 10s;10;X;0;0
2019/04/11 11:45:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 20s;20;P3;0;0
2019/04/11 09:32:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;PROMOCION 10s;10;P6;0;0
2019/04/11 13:00:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 20s;20;P6;0.02;14.6
2019/04/11 11:29:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 20s;20;P1;0.04;29.19
2019/04/23 13:07:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 10s;10;P5;0.11;48.79
2019/04/23 13:42:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 10s;10;P1;0.05;19.88
2019/04/23 11:43:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 20s;20;P3;0.01;3.48
2019/04/23 12:29:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 10s;10;P3;0;0
2019/04/23 09:32:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;PROMOCION 10s;10;P4;0.02;8.13
2019/04/23 10:22:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 10s;10;P4;0.03;14.46
2019/04/23 11:44:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 20s;20;P6;0.01;4.17
2019/04/23 11:29:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 10s;10;P5;0.04;18.52
2019/04/23 12:23:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 20s;20;X;0.02;15.99
2019/04/23 13:23:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 20s;20;X;0.04;28.5
2019/04/23 11:04:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;PROMOCION 10s;10;UL;0;0
2019/04/23 11:39:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 10s;10;X;0.08;35.24
2019/04/23 12:40:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;PROMOCION 10s;10;P1;0.15;62.34
2019/04/23 12:57:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;PROMOCION 10s;10;X;0.01;5.42
2019/04/23 10:24:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 20s;20;P3;0;0
2019/04/23 12:52:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 20s;20;P5;0;0
2019/04/23 09:43:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 10s;10;P2;0;0
2019/04/23 12:55:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;PROMOCION 10s;10;X;0.01;2.71
2019/04/23 10:05:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 20s;20;X;0;0
2019/04/23 09:07:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 10s;10;P5;0.07;29.82
2019/04/24 09:28:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 20s;20;P1;0;0
2019/04/24 13:54:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;PROMOCION 10s;10;P4;0.04;18.97
2019/04/24 11:24:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;PROMOCION 10s;10;X;0.07;31.62
2019/04/24 09:42:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 10s;10;X;0.01;2.71
2019/04/24 10:03:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;PROMOCION 10s;10;X;0.01;2.71
2019/04/24 10:22:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 10s;10;X;0.01;2.71
2019/04/24 11:47:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;PROMOCION 10s;10;X;0;0
2019/04/24 13:21:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 10s;10;X;0.02;7.23
2019/04/24 10:39:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;PROMOCION 10s;10;X;0;0
2019/04/24 11:01:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 10s;10;X;0;0
2019/04/24 10:55:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;PROMOCION 10s;10;P1;0.06;24.4
2019/04/24 10:11:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 20s;20;P3;0;0
2019/04/24 12:14:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 20s;20;P5;0;0
2019/04/25 09:53:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;PROMOCION 10s;10;X;0;0
2019/04/25 11:15:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 10s;10;P1;0.02;7.23
2019/04/25 13:15:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;PROMOCION 10s;10;P1;0.02;7.68
2019/04/25 13:21:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;PROMOCION 10s;10;X;0.03;14
2019/04/25 12:25:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 20s;20;AP;0.01;8.34
2019/04/25 09:51:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;PROMOCION 10s;10;P4;0;0
2019/04/25 12:20:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;PROMOCION 10s;10;X;0;0
2019/04/25 11:21:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 20s;20;P4;0.02;10.43
2019/04/25 13:15:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 20s;20;X;0.02;16.68
2019/04/25 11:10:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 20s;20;P2;0;0
2019/04/25 08:53:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;PROMOCION 10s;10;P2;0;0
2019/04/25 09:32:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 20s;20;X;0;0
2019/04/25 11:12:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 20s;20;P3;0;0
2019/04/25 12:46:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;PROMOCION 10s;10;P4;0;0
2019/04/25 11:31:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 20s;20;P2;0.04;26.41
2019/04/25 10:17:00;HISPASALES ABRIL TV;DIVINITY;MAÑANA;OFERTA 20s;20;P6;0;0
2019/05/06 09:28:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 20s;20;P2;0.01;0
2019/05/06 10:29:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 20s;20;P2;0.01;0
2019/05/06 11:12:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 20s;20;P6;0;0
2019/05/06 13:18:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 20s;20;P3;0.01;0
2019/05/06 12:40:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;PROMOCION 10s;10;AP;0;0
2019/05/06 13:09:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 20s;20;P4;0.01;0
2019/05/06 09:35:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 20s;20;AP;0.03;0
2019/05/06 12:45:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 20s;20;P4;0.01;11.91
2019/05/06 13:44:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 20s;20;X;0.02;34.35
2019/05/06 10:01:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 20s;20;P4;0;0
2019/05/06 12:29:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 20s;20;PU;0.01;0
2019/05/06 12:49:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 20s;20;P5;0.04;0
2019/05/06 09:20:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 20s;20;P4;0.11;55.42
2019/05/06 08:28:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 20s;20;X;0;0
2019/05/06 13:55:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 20s;20;UL;0.01;0
2019/05/06 13:32:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 10s;10;X;0.16;39.89
2019/05/06 12:24:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 20s;20;P1;0.05;30.23
2019/05/06 10:04:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 20s;20;P2;0.04;0
2019/05/07 13:35:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 20s;20;P1;0.04;27.48
2019/05/07 10:56:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 10s;10;X;0.03;0
2019/05/07 10:10:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 10s;10;UL;0;0
2019/05/07 12:43:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 20s;20;P4;0;0
2019/05/07 09:20:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 20s;20;P1;0.05;64.12
2019/05/07 11:51:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 20s;20;AP;0.05;51.3
2019/05/07 08:53:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 20s;20;P1;0;0
2019/05/07 09:55:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;PROMOCION 10s;10;P5;0;0
2019/05/07 10:26:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 10s;10;X;0;0
2019/05/07 11:56:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 20s;20;X;0;0
2019/05/07 13:43:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 20s;20;P3;0.03;35.72
2019/05/07 09:17:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 20s;20;X;0.01;0
2019/05/07 10:55:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 20s;20;X;0.02;0
2019/05/07 12:06:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;PROMOCION 10s;10;X;0.07;30.07
2019/05/08 10:54:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 20s;20;P1;0.07;0
2019/05/08 10:55:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 20s;20;P6;0.01;21.98
2019/05/08 12:48:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 20s;20;P1;0.03;0
2019/05/08 08:58:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;PROMOCION 10s;10;P4;0;0
2019/05/08 09:22:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 10s;10;UL;0;0
2019/05/08 11:27:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 20s;20;PU;0.04;0
2019/05/08 12:41:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 20s;20;AP;0;0
2019/05/08 13:52:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 10s;10;X;0;0
2019/05/08 09:24:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 20s;20;P5;0;0
2019/05/08 11:55:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 20s;20;P2;0;0
2019/05/08 10:24:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 10s;10;P3;0;0
2019/05/08 11:55:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 20s;20;P6;0;0
2019/05/08 09:56:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 20s;20;X;0;0
2019/05/08 11:50:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 20s;20;X;0.04;37.1
2019/05/08 13:19:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 20s;20;P6;0.01;0
2019/05/08 13:10:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;PROMOCION 10s;10;X;0.08;32.45
2019/05/09 10:04:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 10s;10;PU;0.09;13.99
2019/05/09 09:45:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 20s;20;P1;0.02;27.94
2019/05/09 11:44:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 20s;20;PU;0;0
2019/05/09 10:22:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;PROMOCION 10s;10;P2;0;0
2019/05/09 13:43:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 10s;10;P1;0;0
2019/05/09 09:15:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 20s;20;P4;0.01;0
2019/05/09 09:41:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 20s;20;PU;0.02;0
2019/05/09 10:52:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 20s;20;P4;0.01;0
2019/05/09 13:43:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 10s;10;PU;0.02;29.47
2019/05/09 11:09:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 10s;10;P3;0;0
2019/05/09 13:59:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;PROMOCION 10s;10;P4;0;0
2019/05/09 11:30:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 20s;20;P4;0;0
2019/05/09 08:52:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 20s;20;P2;0;0
2019/05/09 11:55:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 10s;10;X;0.05;0
2019/05/09 13:53:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 10s;10;X;0;0
2019/05/09 12:55:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 10s;10;X;0;0
2019/05/09 10:53:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 20s;20;X;0;0
2019/05/09 12:31:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 20s;20;X;0.06;84.73
2019/05/09 11:00:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;PROMOCION 10s;10;P3;0;0
2019/05/13 12:41:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 10s;10;PU;0.15;5.66
2019/05/13 10:49:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 20s;20;P3;0;0
2019/05/13 09:53:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 20s;20;P1;0;0
2019/05/13 09:58:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 20s;20;X;0;8.24
2019/05/13 11:39:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 20s;20;PU;0;0
2019/05/13 12:51:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 20s;20;UL;0;0
2019/05/13 09:12:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 20s;20;P1;0.01;0
2019/05/13 10:52:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;PROMOCION 10s;10;P4;0;0
2019/05/13 11:08:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 10s;10;P2;0;0
2019/05/13 11:16:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;PROMOCION 10s;10;P2;0;0
2019/05/13 10:54:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 20s;20;P2;0;0
2019/05/13 11:22:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 20s;20;P2;0;0
2019/05/13 13:01:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 20s;20;UL;0;0
2019/05/13 13:06:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 20s;20;P2;0;0
2019/05/13 09:10:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 10s;10;X;0.06;36.62
2019/05/13 10:26:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 20s;20;P2;0.05;0
2019/05/13 10:56:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 20s;20;P1;0;0
2019/05/13 08:54:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 20s;20;P2;0;0
2019/05/13 13:46:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 20s;20;X;0.01;19.69
2019/05/13 09:15:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 20s;20;X;0;0
2019/05/13 12:48:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;PROMOCION 10s;10;X;0.01;0
2019/05/14 13:48:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 20s;20;X;0.02;15.11
2019/05/14 09:47:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 10s;10;X;0;0
2019/05/14 10:52:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 20s;20;P3;0.01;0
2019/05/14 13:48:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 20s;20;X;0;0
2019/05/14 11:35:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 10s;10;P2;0.01;9.23
2019/05/14 10:08:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 10s;10;P3;0;0
2019/05/14 13:34:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 10s;10;P2;0.03;13.69
2019/05/14 12:29:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 10s;10;P2;0;0
2019/05/14 09:02:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;OFERTA 20s;20;P1;0.11;99.39
2019/05/14 13:32:00;HISPASALES MAYO TV;DIVINITY;MAÑANA;PROMOCION 10s;10;X;0.16;17.56
