date, pm25, pm10, o3, no2, so2, co
2020/1/24, 56, 19, 24, 7, 1, 
2020/1/25, 54, 3, 27, 4, 1, 
2020/1/26, 14, 7, 24, 2, 1, 
2020/1/27, 19, 2, 25, 3, 1, 
2020/1/28, 8, 3, 21, 7, 1, 
2020/1/29, 10, 2, 25, 4, 1, 
2020/1/30, 10, 3, 25, 4, 1, 
2020/1/31, 13, 2, 25, 4, 1, 
2020/2/1, 9, 3, 23, 5, 1, 
2020/2/2, 11, 24, 23, 4, 1, 
2020/2/3, 41, 12, 31, 3, , 
2020/2/4, 25, 6, 31, 2, , 
2020/2/5, 26, 8, 31, 4, 1, 
2020/2/6, 29, 12, 30, 4, 1, 
2020/2/7, 44, 17, 24, 5, 1, 
2020/2/8, 59, 15, 26, 5, 1, 
2020/2/9, 51, 5, 25, 4, , 
2020/2/10, 13, 6, 27, 5, , 
2020/2/11, 17, 7, 26, 7, , 
2020/2/12, 28, 10, 22, 5, , 
2020/2/13, 43, 7, 26, 4, , 
2020/2/14, 27, 16, 27, 4, 1, 
2020/2/15, 56, 15, 26, 4, , 
2020/2/16, 50, 10, 26, 4, 1, 
2020/2/17, 29, 9, 25, 3, , 
2020/2/18, 36, 7, 25, 2, , 
2020/2/19, 33, 12, 27, 4, , 
2020/2/20, 42, 13, 32, 4, 1, 
2020/2/21, 42, 11, 33, 4, 1, 
2020/2/22, 37, 10, 34, 3, 1, 
2020/2/23, 31, 11, 32, 4, 1, 
2020/2/24, 26, 10, 35, 2, 1, 
2020/2/25, 21, 7, 32, , , 
2020/2/26, 15, 24, 32, , , 
2020/2/27, 55, 50, 30, 2, 1, 
2020/2/28, 76, 32, 31, , , 
2020/2/29, 51, 5, 33, , , 
2020/3/1, 10, 13, 33, , , 
2020/3/2, 15, 2, 30, , 1, 
2020/3/3, 6, 2, 27, , 1, 
2020/3/4, 8, 4, 32, , 1, 
2020/3/5, 10, 3, 35, , 1, 
2020/3/6, 7, , , , , 
2020/3/9, 12, 9, 31, 4, 1, 
2020/3/10, 23, 9, 37, 4, 1, 
2020/3/11, 20, 13, 40, 5, 1, 
2020/3/12, 36, 11, 34, 4, 1, 
2020/3/13, 36, 12, 35, 2, 1, 
2020/3/14, 41, 10, 34, 1, 1, 
2020/3/15, 41, 7, 27, 1, 1, 
2020/3/16, 29, 8, 25, , 1, 
2020/3/17, 33, 12, 31, 2, 1, 
2020/3/18, 44, 12, 32, , 1, 
2020/3/19, 46, 13, 33, , 1, 
2020/3/20, 49, 15, 34, , 1, 
2020/3/21, 51, 9, 29, , 1, 
2020/3/22, 38, 4, 31, , 1, 
2020/3/23, 17, 9, 31, , , 
2020/3/24, 34, 5, 28, , , 
2020/3/25, 24, 8, 35, 3, , 
2020/3/26, 33, 10, 33, 3, 1, 
2020/3/27, 40, 9, 35, 2, 1, 
2020/3/28, 39, 4, 24, 2, 1, 
2020/3/29, 15, , , , , 
2019/10/1, 45, 10, 36, 1, , 
2019/10/2, 24, 4, 38, 4, 1, 
2019/10/3, 9, 5, 42, 3, 1, 
2019/10/4, 11, 7, 45, 2, 1, 
2019/10/5, 15, 5, 45, 3, 1, 
2019/10/6, 22, 7, 39, 2, 1, 
2019/10/7, 17, 6, 46, 3, 1, 
2019/10/8, 16, 7, 46, 3, 1, 
2019/10/9, 27, 8, 27, 2, 1, 
2019/10/10, 35, 7, 37, 2, , 
2019/10/11, 27, 6, 41, 2, 1, 
2019/10/12, 26, 8, 43, , 1, 
2019/10/13, 33, 10, 37, 2, 1, 
2019/10/14, 47, 6, 35, 2, , 
2019/10/15, 23, 5, 39, 3, 1, 
2019/10/16, 7, 6, 43, 3, 1, 
2019/10/17, 15, 5, 29, 3, 1, 
2019/10/18, 11, 4, 34, 2, 1, 
2019/10/19, 10, 3, 37, 1, 1, 
2019/10/20, 10, 2, 34, 3, 1, 
2019/10/21, 12, 3, 33, 2, 1, 
2019/10/22, 11, 1, 34, , 1, 
2019/10/23, 9, 2, 36, 2, 1, 
2019/10/24, 9, 2, 37, 4, 1, 
2019/10/25, 12, 3, 41, 2, 1, 
2019/10/26, 21, 10, 37, 2, 1, 
2019/10/27, 60, 12, 23, 5, 1, 
2019/10/28, 52, 9, 37, 3, 1, 
2019/10/29, 39, , 37, 3, 1, 
2019/10/30, 21, 4, 31, 5, 1, 
2019/10/31, 13, 2, 31, 1, 1, 
2019/11/1, 7, 2, 33, 1, 1, 
2019/11/2, 7, 3, 44, 1, 1, 
2019/11/3, 6, 2, 38, , 1, 
2019/11/4, 5, 1, 38, 1, 1, 
2019/11/5, 4, 3, 30, 1, 1, 
2019/11/6, 8, 3, 36, 2, 1, 
2019/11/7, 6, 2, 36, 1, 1, 
2019/11/8, 5, 2, 33, 2, 1, 
2019/11/9, 10, 2, 35, 2, 1, 
2019/11/10, 6, 2, 35, 2, 1, 
2019/11/11, 5, 2, 37, 2, 1, 
2019/11/12, 7, 2, 27, 4, 1, 
2019/11/13, 8, , , , , 
2019/11/14, 8, 1, 33, 3, 1, 
2019/11/15, 7, 2, 36, 2, 1, 
2019/11/16, 8, 2, 34, 4, 1, 
2019/11/17, 9, 2, 33, 4, 1, 
2019/11/18, 8, 2, 33, 4, 1, 
2019/11/19, 5, 3, 35, 5, 1, 
2019/11/20, 17, , , , , 
2019/11/21, 11, 6, 25, 10, 1, 
2019/11/22, 24, 1, 41, 2, 1, 
2019/11/23, 5, 2, 34, 3, 1, 
2019/11/24, 15, 2, 36, 5, 1, 
2019/11/25, 9, 2, 32, 4, 1, 
2019/11/26, 8, 1, 37, 2, 1, 
2019/11/27, 8, 1, 33, 2, 1, 
2019/11/28, 6, 5, 35, 6, 1, 
2019/11/29, 15, 2, 34, 5, 1, 
2019/11/30, 8, 3, 39, 3, 1, 
2019/12/1, 16, 3, 32, 5, 1, 
2019/12/2, 13, 5, 25, 6, 1, 
2019/12/3, 20, 1, 29, 4, 1, 
2019/12/4, 5, 4, 26, 5, 1, 
2019/12/5, 18, 5, 28, 5, 1, 
2019/12/6, 24, 5, 29, 4, 1, 
2019/12/7, 21, 2, 31, 3, 1, 
2019/12/8, 12, 2, 34, 2, 1, 
2019/12/9, 7, 2, 38, 2, 2, 
2019/12/10, 8, 4, 27, 3, 1, 
2019/12/11, 14, 2, 28, 3, 1, 
2019/12/12, 8, 1, 30, 2, 1, 
2019/12/13, 7, 1, 27, 3, 1, 
2019/12/14, 8, 7, 28, 5, 1, 
2019/12/15, 24, 11, 22, 7, 1, 
2019/12/16, 42, 19, 23, 7, 1, 
2019/12/17, 45, 10, 25, 6, 1, 
2019/12/18, 33, 6, 21, 6, 1, 
2019/12/19, 25, 2, 30, 3, 1, 
2019/12/20, 10, 2, 31, 2, 1, 
2019/12/21, 8, 2, 32, , 1, 
2019/12/22, 9, 1, 32, 3, , 
2019/12/23, 8, 1, 26, 2, , 
2019/12/24, 6, 2, 24, 5, , 
2019/12/25, 8, 3, 26, 3, , 
2019/12/26, 9, 6, 22, 6, 1, 
2019/12/27, 18, 10, 25, 8, 2, 
2019/12/28, 33, 14, 22, 7, 2, 
2019/12/29, 52, , , , , 
2019/7/1, 43, 18, 48, 6, 1, 
2019/7/2, 38, 16, 48, 6, 1, 
2019/7/3, 42, 17, 45, 5, 1, 
2019/7/4, 45, 18, 48, 7, 1, 
2019/7/5, 44, 24, 43, 8, 1, 
2019/7/6, 54, 30, 36, 7, , 
2019/7/7, 55, 25, 26, 10, 1, 
2019/7/8, 56, 12, 46, 9, 1, 
2019/7/9, 40, 9, 45, 3, 1, 
2019/7/10, 33, 11, 53, 4, 1, 
2019/7/11, 38, 10, 48, 6, , 
2019/7/12, 31, 18, 47, 5, , 
2019/7/13, 40, 22, 30, 2, 1, 
2019/7/14, 34, 11, 43, 2, 1, 
2019/7/15, 33, 11, 41, 2, 1, 
2019/7/16, 40, 12, 45, 3, 1, 
2019/7/17, 35, 12, 47, 2, , 
2019/7/18, 31, 12, 44, 2, , 
2019/7/19, 34, 13, 47, 2, 1, 
2019/7/20, 32, 15, 41, 2, 1, 
2019/7/21, 35, 19, 45, 4, 1, 
2019/7/22, 40, 27, 49, 3, 1, 
2019/7/23, 42, 25, 49, 3, 1, 
2019/7/24, 42, 21, 48, 4, 1, 
2019/7/25, 39, 19, 41, 4, 1, 
2019/7/26, 47, 15, 33, 4, 1, 
2019/7/27, 46, 5, 32, , 1, 
2019/7/28, 15, 5, 40, 3, 1, 
2019/7/29, 17, 13, 35, 2, 2, 
2019/7/30, 28, 13, 31, 4, 1, 
2019/7/31, 31, 15, 37, 2, 1, 
2019/8/1, 49, 14, 46, 3, , 
2019/8/2, 40, 15, 45, 3, 1, 
2019/8/3, 33, 17, 41, 4, 1, 
2019/8/4, 44, 26, 46, 3, 1, 
2019/8/5, 55, 21, 33, 4, 1, 
2019/8/6, 60, 20, 37, 5, 2, 
2019/8/7, 55, 15, 41, 4, 1, 
2019/8/8, 40, 12, 31, 2, , 
2019/8/9, 21, 11, 35, 3, 1, 
2019/8/10, 24, 15, 35, 3, 1, 
2019/8/11, 39, 13, 36, 2, 1, 
2019/8/12, 37, 12, 32, , 1, 
2019/8/13, 25, 13, 39, 3, 1, 
2019/8/14, 35, 13, 37, 2, 1, 
2019/8/15, 37, 13, 37, 5, 1, 
2019/8/16, 43, 13, 37, 4, 1, 
2019/8/17, 45, 11, 36, 7, 1, 
2019/8/18, 36, 12, 32, 9, 1, 
2019/8/19, 39, 12, 26, 3, 1, 
2019/8/20, 38, 7, 27, 3, , 
2019/8/21, 22, 6, 40, 4, 1, 
2019/8/22, 20, 7, 46, 4, 1, 
2019/8/23, 24, 8, 41, 3, 1, 
2019/8/24, 32, 10, 39, 2, 1, 
2019/8/25, 40, 11, 38, 2, , 
2019/8/26, 48, 10, 34, 2, 1, 
2019/8/27, 37, 6, 40, 2, , 
2019/8/28, 25, 9, 42, 2, , 
2019/8/29, 32, 10, 47, 2, , 
2019/8/30, 38, 10, 42, 2, , 
2019/8/31, 38, 9, 16, 2, , 
2019/9/1, 31, , , , , 
2019/9/5, 16, 5, 31, 1, 1, 
2019/9/6, 12, 5, 30, 1, 1, 
2019/9/7, 18, 4, 33, 1, 1, 
2019/9/8, 18, 5, 36, 2, 1, 
2019/9/9, 22, 7, 27, 2, 1, 
2019/9/10, 19, 3, 31, 1, 1, 
2019/9/11, 8, 3, 39, 2, 1, 
2019/9/12, 14, 4, 51, 1, 1, 
2019/9/13, 14, 6, 45, 1, 1, 
2019/9/14, 19, 11, 36, 1, , 
2019/9/15, 33, 26, 38, 2, , 
2019/9/16, 49, 18, 46, 2, 1, 
2019/9/17, 42, 8, 48, 2, 1, 
2019/9/18, 25, 9, 54, 2, 1, 
2019/9/19, 39, 13, 41, 3, 1, 
2019/9/20, 56, 7, 38, , , 
2019/9/21, 34, 6, 30, , 1, 
2019/9/22, 33, 2, 39, 2, 1, 
2019/9/23, 10, 3, 48, 3, , 
2019/9/24, 13, 6, 38, 2, 1, 
2019/9/25, 14, 5, 43, 2, 1, 
2019/9/26, 23, 7, 52, 2, 1, 
2019/9/27, 34, 9, 44, 2, 1, 
2019/9/28, 35, 7, 39, 2, , 
2019/9/29, 27, 7, 47, 2, , 
2019/9/30, 33, 12, 51, 2, 1, 
2019/4/1, 25, 7, 30, 4, 2, 
2019/4/2, 30, 5, 41, 3, 2, 
2019/4/3, 23, 4, 42, 3, 1, 
2019/4/4, 19, 5, 36, 4, 1, 
2019/4/5, 22, 2, 37, 2, 1, 
2019/4/6, 9, 2, 38, 3, 1, 
2019/4/7, 6, 2, 32, 4, , 
2019/4/8, 7, 2, 36, 3, 1, 
2019/4/9, 6, 2, 36, 2, 1, 
2019/4/10, 6, 2, 39, 2, 1, 
2019/4/11, 10, 5, 40, 3, 1, 
2019/4/12, 31, 9, 47, 4, 1, 
2019/4/13, 37, 8, 39, 4, 1, 
2019/4/14, 25, 11, 41, 6, 1, 
2019/4/15, 52, 13, 37, 5, 1, 
2019/4/16, 52, 15, 38, 5, 1, 
2019/4/17, 57, 12, 33, 4, 1, 
2019/4/18, 48, 6, 35, 3, 1, 
2019/4/19, 26, 8, 43, 2, 1, 
2019/4/20, 34, 8, 39, 2, 1, 
2019/4/21, 36, 10, 33, 5, 1, 
2019/4/22, 41, 10, 37, 4, 1, 
2019/4/23, 37, 4, 36, 3, 1, 
2019/4/24, 15, 3, 37, 2, 1, 
2019/4/25, 12, 2, 34, 6, 1, 
2019/4/26, 9, 3, 37, 5, 1, 
2019/4/27, 11, 5, 31, 5, 1, 
2019/4/28, 18, 7, 32, 6, 1, 
2019/4/29, 25, 10, 31, 5, 1, 
2019/4/30, 42, 9, 11, 5, 1, 
2019/5/1, 32, 7, 34, 5, 1, 
2019/5/2, 29, 8, 33, 6, 1, 
2019/5/3, 33, 4, 40, 3, 1, 
2019/5/4, 15, 2, 44, 4, 1, 
2019/5/5, 11, 4, 34, 5, 1, 
2019/5/6, 15, 7, 31, 7, 1, 
2019/5/7, 41, 11, 25, 4, 1, 
2019/5/8, 39, 4, 37, 3, 1, 
2019/5/9, 9, 3, 23, 4, 1, 
2019/5/10, 8, 5, 32, 4, 1, 
2019/5/11, 15, 6, 42, 4, 1, 
2019/5/12, 14, 7, 41, 5, 1, 
2019/5/13, 18, 9, 42, 6, 1, 
2019/5/14, 20, 12, 38, 6, 1, 
2019/5/15, 33, 16, 38, 5, 1, 
2019/5/16, 48, 9, 37, 2, 1, 
2019/5/17, 26, 5, 34, 3, 1, 
2019/5/18, 13, 3, 38, 2, 1, 
2019/5/19, 9, 2, 38, 4, 1, 
2019/5/20, 10, 6, 34, 5, 1, 
2019/5/21, 19, 5, 35, 5, 1, 
2019/5/22, 23, 9, 35, 7, 1, 
2019/5/23, 34, 11, 26, 6, 1, 
2019/5/24, 43, 5, 28, 4, 1, 
2019/5/25, 21, 3, 30, 4, 1, 
2019/5/26, 12, 3, 30, 5, 1, 
2019/5/27, 13, 5, 37, 3, 1, 
2019/5/28, 13, 6, 34, 4, 1, 
2019/5/29, 13, 5, 34, 6, 1, 
2019/5/30, 15, 9, 33, 6, 1, 
2019/5/31, 24, 8, 39, 6, 1, 
2019/6/1, 17, 6, 43, 6, 1, 
2019/6/2, 12, 6, 40, 7, 1, 
2019/6/3, 13, 8, 38, 7, 1, 
2019/6/4, 25, 12, 51, 4, 1, 
2019/6/5, 34, 10, 37, 4, 1, 
2019/6/6, 20, 10, 40, 4, 1, 
2019/6/7, 29, 10, 36, 3, , 
2019/6/8, 24, 15, 36, 3, 1, 
2019/6/9, 25, 12, 40, 5, 1, 
2019/6/10, 29, 12, 32, 5, 1, 
2019/6/11, 33, 5, 37, 3, , 
2019/6/12, 13, 6, 32, 4, , 
2019/6/13, 25, 11, 45, 4, , 
2019/6/14, 37, 12, 46, 2, 1, 
2019/6/15, 24, 11, 43, 3, 1, 
2019/6/16, 30, 12, 32, 3, , 
2019/6/17, 33, 13, 48, 3, , 
2019/6/18, 29, 12, 24, 3, , 
2019/6/19, 26, , , , , 
2019/6/20, 39, , , , 1, 
2019/6/21, 57, , , , , 
2019/6/22, 34, , , , , 
2019/6/23, 30, 12, 49, 5, 1, 
2019/6/24, 23, 15, 40, 7, 1, 
2019/6/25, 50, 24, 46, 5, 1, 
2019/6/26, 62, 21, 49, 7, 1, 
2019/6/27, 44, 18, 56, 8, 1, 
2019/6/28, 35, 13, 49, 5, 1, 
2019/6/29, 23, 16, 50, 7, 1, 
2019/6/30, 33, 20, 54, 8, 1, 
2019/1/1, 18, 3, 24, 4, , 
2019/1/2, 17, 4, 23, , 1, 
2019/1/3, 23, 7, 23, 7, 1, 
2019/1/4, 41, 11, 31, 7, , 
2019/1/5, 32, , 29, 8, , 
2019/1/6, 11, , , , , 
2019/1/7, 16, , , , , 
2019/1/8, 22, , , , , 
2019/1/9, 11, , , , , 
2019/1/10, 15, 4, 28, 1, 1, 
2019/1/11, 10, 3, 26, , 1, 
2019/1/12, 8, 2, 27, 2, 1, 
2019/1/13, 6, 2, 27, 2, 1, 
2019/1/14, 6, 8, 24, 7, 2, 
2019/1/15, 34, 16, 21, 10, 1, 
2019/1/16, 50, 16, 25, 5, 1, 
2019/1/17, 59, 6, 27, 4, 1, 
2019/1/18, 28, 8, 27, 4, 1, 
2019/1/19, 33, 7, 27, 3, 1, 
2019/1/20, 28, 2, 27, 2, 1, 
2019/1/21, 10, 3, 25, 2, 1, 
2019/1/22, 12, 4, 27, 2, 1, 
2019/1/23, 11, 4, 28, 1, 1, 
2019/1/24, 6, 3, 25, 1, , 
2019/1/25, 5, 3, 25, 1, , 
2019/1/26, 20, 4, , , , 
2019/1/27, 10, , 25, 1, 1, 
2019/1/28, 7, 5, 28, 2, 1, 
2019/1/29, 10, 3, 22, 3, 1, 
2019/1/30, 12, 2, 23, 1, 1, 
2019/1/31, 9, 2, 33, 2, 1, 
2019/2/1, 8, 4, 32, 1, 1, 
2019/2/2, 8, 9, 31, 1, 1, 
2019/2/3, 12, 7, 31, 6, 1, 
2019/2/4, 13, 4, 24, 3, 1, 
2019/2/5, 10, 2, 20, 3, 1, 
2019/2/6, 9, 5, 29, 5, 1, 
2019/2/7, 23, 8, 26, 8, 1, 
2019/2/8, 42, 12, 30, 3, 1, 
2019/2/9, 58, 14, 25, 1, 1, 
2019/2/10, 51, 3, 30, , , 
2019/2/11, 13, 4, 28, 9, 1, 
2019/2/12, 17, 7, 28, 6, 1, 
2019/2/13, 32, 10, 30, 3, 1, 
2019/2/14, 39, 11, 29, 4, 1, 
2019/2/15, 57, 14, 23, 3, , 
2019/2/16, 50, 11, 29, 4, , 
2019/2/17, 41, 14, 30, 2, 1, 
2019/2/18, 49, 16, 36, 3, 1, 
2019/2/19, 61, 19, 31, 3, 1, 
2019/2/20, 64, 22, 31, 5, 1, 
2019/2/21, 72, 28, 39, 5, 1, 
2019/2/22, 65, 22, 41, 3, 2, 
2019/2/23, 56, 26, 38, 3, 1, 
2019/2/24, 67, 19, 38, 6, 1, 
2019/2/25, 59, 14, 40, 6, 1, 
2019/2/26, 43, 10, 44, 5, 1, 
2019/2/27, 28, 10, 38, 3, 2, 
2019/2/28, 32, 15, 40, 5, 2, 
2019/3/1, 48, 16, 33, 3, 1, 
2019/3/2, 44, 9, 38, 4, 1, 
2019/3/3, 20, 10, 38, 2, 1, 
2019/3/4, 23, 8, 27, 3, , 
2019/3/5, 39, 12, 30, 3, 1, 
2019/3/6, 33, 5, 35, 4, 1, 
2019/3/7, 17, 5, 36, 4, 1, 
2019/3/8, 20, 7, 40, 3, 1, 
2019/3/9, 23, 6, 31, 4, 1, 
2019/3/10, 20, 5, 30, 3, 1, 
2019/3/11, 20, 9, 29, 6, 1, 
2019/3/12, 31, 10, 37, 2, 1, 
2019/3/13, 25, 4, 37, 5, 1, 
2019/3/14, 11, 9, 36, 5, 1, 
2019/3/15, 17, 12, 35, 3, 1, 
2019/3/16, 26, 10, 44, 2, 1, 
2019/3/17, 22, 7, 40, 5, 1, 
2019/3/18, 15, 5, 35, 3, 1, 
2019/3/19, 11, 5, 35, 3, 1, 
2019/3/20, 22, 10, 44, 4, 1, 
2019/3/21, 33, 12, 42, 4, 1, 
2019/3/22, 39, 15, 41, 4, 1, 
2019/3/23, 47, 16, 45, 5, 1, 
2019/3/24, 47, 12, 44, 5, 1, 
2019/3/25, 31, 13, 40, 2, 1, 
2019/3/26, 41, 11, 45, 3, , 
2019/3/27, 34, 11, 47, 4, 1, 
2019/3/28, 28, 10, 45, 3, 1, 
2019/3/29, 32, 12, 44, 3, 1, 
2019/3/30, 46, 11, 28, 2, 1, 
2019/3/31, 40, 6, 33, 3, 1, 
2018/10/1, 24, 8, 40, 5, 1, 
2018/10/2, 16, 8, 35, 3, 1, 
2018/10/3, 15, 9, 40, 4, 1, 
2018/10/4, 18, 10, 43, 3, 1, 
2018/10/5, 26, 14, 39, 4, , 
2018/10/6, 42, 12, 35, 2, 1, 
2018/10/7, 32, 4, 29, 3, 1, 
2018/10/8, 7, 4, 27, 2, 1, 
2018/10/9, 11, 4, 31, 2, 1, 
2018/10/10, 18, 8, 28, 5, 1, 
2018/10/11, 35, 7, 27, 2, 1, 
2018/10/12, 32, 10, 29, 2, 1, 
2018/10/13, 45, 14, 26, 2, 1, 
2018/10/14, 51, 4, 32, 3, , 
2018/10/15, 15, 3, 31, 3, , 
2018/10/16, 13, 6, 33, 3, 1, 
2018/10/17, 25, 9, 18, 4, 1, 
2018/10/18, 46, 5, 25, 3, , 
2018/10/19, 19, 3, 25, 2, , 
2018/10/20, 9, , 20, 2, , 
2018/10/22, 35, 19, 30, 6, 1, 
2018/10/23, 61, 12, 30, 7, , 
2018/10/24, 31, 6, 33, 8, , 
2018/10/25, 25, 9, 28, 6, 1, 
2018/10/26, 36, 9, 27, 2, 1, 
2018/10/27, 27, 2, 31, 2, 1, 
2018/10/28, 8, 4, 32, 2, 1, 
2018/10/29, 10, 3, 27, 4, , 
2018/10/30, 14, 3, 26, 2, , 
2018/10/31, 13, 2, 28, 2, 1, 
2018/11/1, 10, 3, 27, 2, 1, 
2018/11/2, 16, 2, 32, 4, 1, 
2018/11/3, 13, 4, 32, 6, 1, 
2018/11/4, 16, 5, 26, 4, 1, 
2018/11/5, 24, 3, 31, 4, , 
2018/11/6, 14, 3, 28, 2, 1, 
2018/11/7, 14, 5, 19, 5, 1, 
2018/11/8, 32, 6, 33, 2, 1, 
2018/11/9, 24, 3, 24, 4, 1, 
2018/11/10, 16, 5, 18, 4, , 
2018/11/11, 21, 8, 24, 4, , 
2018/11/12, 43, 13, 23, 3, 1, 
2018/11/13, 48, 13, 25, 4, 1, 
2018/11/14, 56, 14, 20, 3, 1, 
2018/11/15, 50, 9, 16, 4, 1, 
2018/11/16, 42, 11, 22, 3, 1, 
2018/11/17, 52, 13, 23, 3, 1, 
2018/11/18, 50, 5, 21, 4, 1, 
2018/11/19, 29, 7, 26, 3, 1, 
2018/11/20, 31, 5, 28, 4, 1, 
2018/11/21, 19, 5, 23, 6, 1, 
2018/11/22, 27, 8, 19, 4, 1, 
2018/11/23, 36, 5, 30, 5, 1, 
2018/11/24, 22, 4, 24, 3, 1, 
2018/11/25, 18, 3, 33, 2, , 
2018/11/26, 10, 2, 30, 2, 1, 
2018/11/27, 8, 3, 33, 7, 1, 
2018/11/28, 15, 5, 22, 10, 1, 
2018/11/29, 22, 5, 31, 3, , 
2018/11/30, 17, 3, 29, 7, , 
2018/12/1, 18, 4, 19, 3, , 
2018/12/2, 15, , , , , 
2018/12/3, 15, 5, 18, 7, 1, 
2018/12/4, 22, 5, 16, 5, 1, 
2018/12/5, 19, 4, 23, 4, 1, 
2018/12/6, 18, 5, 30, 4, 1, 
2018/12/7, 21, 5, 27, 3, 1, 
2018/12/8, 16, 3, 30, 2, 1, 
2018/12/9, 13, 5, 27, 7, 1, 
2018/12/10, 29, 10, 21, 6, 1, 
2018/12/11, 41, 8, 27, 7, 1, 
2018/12/12, 40, 10, 29, 3, 1, 
2018/12/13, 36, 3, 29, 1, 1, 
2018/12/14, 8, 2, 26, 2, 1, 
2018/12/15, 9, 2, 26, 2, 1, 
2018/12/16, 10, 2, 29, 3, 1, 
2018/12/17, 10, 3, 20, 4, 1, 
2018/12/18, 24, 5, 29, 3, 1, 
2018/12/19, 18, 3, 26, 3, 1, 
2018/12/20, 12, 3, 23, 6, 1, 
2018/12/21, 11, 2, 22, 4, 1, 
2018/12/22, 11, 3, 19, 5, 1, 
2018/12/23, 18, 4, 26, 7, 2, 
2018/12/24, 21, 5, 22, 7, 1, 
2018/12/25, 23, 7, 20, 9, 1, 
2018/12/26, 37, 12, 19, 9, 1, 
2018/12/27, 63, 18, 17, 5, 1, 
2018/12/28, 62, 10, 23, 4, 1, 
2018/12/29, 42, 7, 26, 4, 1, 
2018/12/30, 29, , , , , 
2018/7/1, 47, 14, 54, 2, 1, 
2018/7/2, 33, 16, 47, 2, 1, 
2018/7/3, 29, 17, 47, 2, 1, 
2018/7/4, 33, 17, 46, 1, 1, 
2018/7/5, 33, 14, 55, 19, 1, 
2018/7/6, 34, 14, 56, 2, 1, 
2018/7/7, 43, 17, 67, 2, 1, 
2018/7/8, 35, 17, 66, 2, 1, 
2018/7/9, 28, 17, 56, 3, 1, 
2018/7/10, 29, 18, 54, 1, 1, 
2018/7/11, 49, 17, 37, 2, 1, 
2018/7/12, 51, 25, 33, 2, 1, 
2018/7/13, 61, 58, 44, 3, 1, 
2018/7/14, 52, 39, 50, 2, 1, 
2018/7/15, 46, 26, 42, 2, 1, 
2018/7/16, 39, 26, 36, , 1, 
2018/7/17, 40, 29, 41, 2, 1, 
2018/7/18, 39, 26, 44, 2, 1, 
2018/7/19, 40, 13, 38, 2, 1, 
2018/7/20, 32, 2, 32, 2, 1, 
2018/7/21, 7, 1, 26, 3, 1, 
2018/7/22, 3, 1, 38, 6, 23, 
2018/7/23, 3, 12, 48, 2, 1, 
2018/7/24, 26, 18, 42, 3, 1, 
2018/7/25, 45, 20, 51, 2, 1, 
2018/7/26, 53, 19, 46, 4, 1, 
2018/7/27, 43, 21, 48, 2, 1, 
2018/7/28, 40, 21, 47, , 1, 
2018/7/29, 50, 19, 42, 3, 1, 
2018/7/30, 50, 18, 49, 2, 1, 
2018/7/31, 45, 19, 46, 3, 1, 
2018/8/1, 43, 20, 56, 3, 1, 
2018/8/2, 34, 29, 56, 3, 1, 
2018/8/3, 32, 29, 62, 2, 1, 
2018/8/4, 45, 22, 70, 2, 1, 
2018/8/5, 38, 26, 61, 2, 1, 
2018/8/6, 49, 29, 42, 2, 1, 
2018/8/7, 59, 25, 32, 2, 1, 
2018/8/8, 58, 23, 40, 2, 1, 
2018/8/9, 56, 18, 29, 1, 1, 
2018/8/10, 40, 17, 30, 2, 1, 
2018/8/11, 50, 20, 32, 2, 1, 
2018/8/12, 55, 22, 38, 1, 1, 
2018/8/13, 55, 15, 32, 2, 1, 
2018/8/14, 44, 11, 25, 1, 1, 
2018/8/15, 35, 11, 33, , 1, 
2018/8/16, 34, 8, 35, , 1, 
2018/8/17, 26, 8, 28, 1, 1, 
2018/8/18, 25, 8, 39, 2, 1, 
2018/8/19, 26, 8, 48, 1, 1, 
2018/8/20, 24, 11, 46, 2, 1, 
2018/8/21, 29, 12, 46, 2, 1, 
2018/8/22, 34, 11, 37, 1, 1, 
2018/8/23, 37, 10, 37, 1, 1, 
2018/8/24, 35, 12, 26, 1, 1, 
2018/8/25, 43, 13, 30, 1, 1, 
2018/8/26, 42, 15, 31, 1, 1, 
2018/8/27, 54, 18, 29, 1, 1, 
2018/8/28, 54, 17, 32, 1, 1, 
2018/8/29, 51, 15, 29, 1, 1, 
2018/8/30, 52, 13, 32, 1, 1, 
2018/8/31, 50, 13, 35, 1, 1, 
2018/9/1, 43, 14, 33, 1, 1, 
2018/9/2, 49, 18, 29, 1, 1, 
2018/9/3, 57, 16, 40, 1, 1, 
2018/9/4, 49, 16, 33, 1, 1, 
2018/9/5, 55, 14, 34, 1, 1, 
2018/9/6, 51, 12, 38, , , 
2018/9/7, 42, 12, 32, 1, 1, 
2018/9/8, 47, 13, 32, 1, 1, 
2018/9/9, 45, 11, 35, 1, 1, 
2018/9/10, 36, 11, 36, 1, , 
2018/9/11, 46, 15, 29, 1, , 
2018/9/12, 55, 12, 21, 2, , 
2018/9/13, 43, , , , , 
2018/9/14, 46, , , , , 
2018/9/15, 39, , , , , 
2018/9/16, 19, 11, 31, 2, 1, 
2018/9/17, 42, 9, 25, 2, 1, 
2018/9/18, 31, 9, 31, 3, 1, 
2018/9/19, 33, 13, 37, 4, 1, 
2018/9/20, 50, 15, 37, 2, , 
2018/9/21, 49, 17, 34, 3, , 
2018/9/22, 57, 18, 16, 3, , 
2018/9/23, 52, , 29, 2, 1, 
